CustomerID,Title,FirstInitial,Surname,Age,Location,OccupationType,Industry,YearsInCurrentEmployment,NumPreviousEmployments,TotalIncome,TaxableIncome,TaxPaid,EffectiveTaxRate,UnionSubs,Fraud
4541,Mr.,J,Henderson,23,Leinster (Other),Employed,Finance,,6,81889.99,80029.28,25924,0.316571049,No,No
4542,Ms.,A,Ferguson,40,Connacht,Self-Employed,Agriculture,17.61,2,35268.23,31964.65,6392.93,0.181265972,,Yes
4543,Mrs.,H,Stewart,28,Leinster (Other),Employed,Public Sector,2.82,8,40347.55,34606.93,7300.84,0.180948781,No,No
4544,Ms.,C,Ingram,43,Munster,Self-Employed,Agriculture,19.63,2,34755.88,33203.82,6725.57,0.193508839,No,Yes
4545,Ms.,S,Wilson,26,Dublin,Self-Employed,Finance,2.66,8,41087.19,39128.08,9154.51,0.222806914,No,No
4546,Mrs.,A,Ritchie,37,,Employed,Public Sector,10.7,1,54216.88,50051.12,13632.96,0.251452315,Yes,No
4547,Mr.,F,Fuller,41,Dublin,Casual,Finance,8.33,8,105348.99,102539.13,35153.04,0.333681794,No,No
4548,Mr.,J,Palmer,28,Munster,Employed,Finance,3.73,6,33083.54,31131.2,6226.24,0.188197515,No,No
4549,Mrs.,K,Hay,40,Munster,Employed,Public Sector,10.5,3,33609.34,29798.23,5959.65,0.177321245,Yes,No
4550,Mrs.,M,Douglas,22,Dublin,Employed,Finance,1.45,5,47576.52,42018.63,10339.64,0.21732653,No,No
4551,Ms.,E,Brookes,30,Munster,Employed,Transport,1.6,7,49039.2,45181.77,11636.53,0.237290372,No,Yes
4552,Mr.,M,Miller,28,Dublin,Self-Employed,Finance,2.9,3,37672.31,35074.15,7492.4,0.198883477,No,No
4553,Ms.,A,Kent,21,Munster,Employed,IT,1.14,6,40144.17,36071.97,7901.51,0.196828331,No,No
4554,Ms.,E,Henderson,56,Dublin,Self-Employed,Finance,,5,69232.52,64922.6,19730.27,0.284985582,No,No
4555,Mr.,M,Reed,40,Dublin,Employed,IT,9.75,5,98382.07,87164.68,28849.52,0.293239612,No,No
4556,Mr.,A,Freeman,37,Connacht,Self-Employed,Public Sector,11.61,3,38596.5,33640.08,6904.43,0.178887464,No,No
4557,Mr.,A,Findlay,41,Leinster (Other),Employed,Construction,4,9,30521.34,29602.76,5920.55,0.193980671,Yes,Yes
4558,Mr.,A,Wallace,44,Leinster (Other),Self-Employed,Agriculture,18.96,2,19305.74,17947.27,3589.45,0.185926569,No,No
4559,Mrs.,O,Stewart,49,Munster,Employed,Public Sector,21.47,2,110690.5,94363.56,31801.06,0.287297103,Yes,No
4560,Ms.,O,Sullivan,35,,Employed,Public Sector,8.8,2,48362.29,44255.28,11256.66,0.232756968,No,No
4561,Ms.,L,Kelly,,Dublin,Casual,Finance,7.94,6,64925.13,56670.78,16347.02,0.25178263,No,No
4562,Mrs.,T,Coates,,Munster,Self-Employed,Transport,0.23,10,34394.34,33632.16,6901.19,0.200649002,No,No
4563,Mr.,X,Mitchell,38,Dublin,Employed,Retail,10.51,2,35503.33,32376.75,6475.35,0.182387117,,No
4564,Mr.,L,Scott,49,Leinster (Other),Employed,Professional,18.16,6,76440.44,74698.87,23738.54,0.310549494,No,No
4565,Mr.,T,Parkes,45,Connacht,Self-Employed,Transport,2.94,4,66761.62,66262.75,20279.73,0.3037633,Yes,No
4566,Mrs.,I,Law,41,Dublin,Employed,Public Sector,9.33,2,62811.02,59328.29,17436.6,0.277604153,Yes,No
4567,Mrs.,D,Fleming,35,Connacht,Casual,IT,,5,36769.12,32755.43,6551.09,0.178168256,,No
4568,Mr.,E,Douglas,52,Connacht,Casual,Agriculture,29.79,3,26844.49,25784.79,5156.96,0.192104972,No,No
4569,Mr.,D,Morrison,41,Dublin,Casual,Construction,2.62,10,45012.61,42937.09,10716.21,0.238071287,No,No
4570,Ms.,M,Stevenson,35,Dublin,Employed,Public Sector,9.89,3,42802.03,37982.97,8685.02,0.202911404,No,No
4571,Mrs.,A,Stewart,45,Dublin,Self-Employed,Professional,21.01,3,34376.93,32422.86,6484.57,0.188631446,No,No
4572,Ms.,S,Wallace,33,Dublin,Employed,Public Sector,7.01,2,58838.19,51754.79,14331.46,0.243574114,Yes,No
4573,Mr.,S,Taylor,43,Connacht,Employed,Transport,18.94,2,18648.38,17335.91,3467.18,0.185923925,,Yes
4574,Mrs.,B,King,37,Connacht,Employed,Public Sector,8.09,2,39756.87,34045.87,7070.81,0.177851275,No,No
4575,Mr.,P,Lawson,35,,Self-Employed,Construction,1.97,5,39632.59,37411.63,8450.77,0.213227801,No,No
4576,Mrs.,N,Gray,50,Leinster (Other),Employed,Professional,19.52,3,42147.37,39053.06,9123.75,0.216472582,No,No
4577,Mrs.,E,Burns,36,Dublin,Employed,Public Sector,8.49,3,35838.78,34469.98,7244.69,0.202146669,Yes,No
4578,Mr.,S,Stephens,55,Leinster (Other),Employed,Professional,,6,86111.69,77670.81,24957.03,0.289821626,No,Yes
4579,Mrs.,M,Dickson,41,Munster,Self-Employed,Construction,2.43,7,31478.52,28706.68,5741.34,0.182389134,No,Yes
4580,Mrs.,E,Robertson,41,Munster,Employed,Public Sector,13.22,1,42426.56,40090.42,9549.07,0.225072926,Yes,No
4581,Mrs.,E,Ingram,42,Munster,Employed,Public Sector,12.03,2,27526.84,25632.85,5126.57,0.186238958,Yes,No
4582,Ms.,Z,Swift,36,Dublin,Employed,Public Sector,8.4,3,21786.87,19532.93,3906.59,0.179309373,Yes,No
4583,Mrs.,H,Middleton,37,Connacht,Casual,Construction,1.46,7,36916.58,34693.6,7336.38,0.198728593,Yes,No
4584,Mrs.,R,Donnelly,42,Dublin,Self-Employed,Transport,14.76,3,25503.17,23293.53,4658.71,0.182671801,Yes,No
4585,Mrs.,E,Stevenson,48,Munster,Employed,Public Sector,17.55,2,38069.45,34280.8,7167.13,0.188264606,No,No
4586,Mrs.,B,Archer,48,Munster,Employed,Retail,16.96,2,22753.05,20303.8,4060.76,0.178471018,Yes,No
4587,Mr.,R,Abbott,40,Leinster (Other),Casual,Transport,2.75,6,25082.4,24020.3,4804.06,0.191531113,No,No
4588,Mrs.,R,Miller,38,Connacht,Self-Employed,Construction,2.52,7,29537.12,29460.87,5892.17,0.199483565,No,No
4589,Mr.,L,Dickinson,30,Munster,Casual,IT,3.78,7,34718.12,33998.7,7051.47,0.203106332,No,No
4590,Ms.,G,Anderson,40,Leinster (Other),Self-Employed,Agriculture,11.16,3,48145.44,41025.73,9932.55,0.206303027,Yes,No
4591,Mrs.,A,Berry,46,Leinster (Other),Employed,Public Sector,13.92,2,72813.17,67006.86,20584.81,0.282707236,Yes,No
4592,Mrs.,L,Paterson,23,Leinster (Other),Employed,Finance,1.04,7,76323.97,69831.17,21742.78,0.284874856,No,No
4593,Mr.,B,Boyle,46,Munster,Employed,Public Sector,12.64,2,61183.95,57572.21,16716.61,0.273218875,No,No
4594,Mr.,J,Kelly,43,Leinster (Other),Self-Employed,Agriculture,20.39,2,17141.47,15206.74,3041.35,0.17742644,No,Yes
4595,Mr.,C,Mitchell,36,Connacht,Employed,Finance,8.71,5,58740.33,51353.4,14166.89,0.24117825,No,Yes
4596,Mr.,A,Bruce,31,Leinster (Other),Self-Employed,Finance,4.19,3,39241.29,35795.85,7788.3,0.198472069,No,No
4597,Mr.,J,Milne,43,Leinster (Other),Employed,Retail,11.03,2,27067.03,25212.16,5042.43,0.186294174,Yes,No
4598,Mrs.,N,Humphreys,42,Connacht,Employed,Public Sector,10.42,1,23579.15,21578.57,4315.71,0.183030771,No,No
4599,Mr.,M,Morrison,25,Munster,Employed,IT,3.09,6,32258.85,28528.23,5705.65,0.176870843,,No
4600,Mr.,D,Rowe,30,Munster,Self-Employed,Finance,,6,34542.25,31258.7,6251.74,0.18098821,No,No
4601,Ms.,B,Smart,48,Connacht,Self-Employed,Finance,20.55,4,74705.69,71414.9,22392.11,0.299737677,No,Yes
4602,Mr.,N,Ross,27,Munster,Employed,IT,3.65,4,86305.67,83471.21,27335.2,0.316725425,,No
4603,Mr.,A,Pearce,42,Leinster (Other),Self-Employed,Transport,,5,24264.12,23867.69,4773.54,0.196732459,Yes,No
4604,Ms.,B,Taylor,29,Munster,Employed,Finance,3.63,4,72319.32,70814.93,22146.12,0.306226884,No,No
4605,Mrs.,A,Graham,37,Connacht,Employed,Public Sector,11.29,2,53198.87,47333.86,12518.88,0.235322292,Yes,No
4606,Mr.,A,Hunter,48,Munster,Self-Employed,Agriculture,,2,39439.76,37919.59,8659.03,0.219550778,No,No
4607,Ms.,T,Gibbs,34,Dublin,Employed,IT,2.82,5,67189.23,65682.82,20041.96,0.298291259,No,No
4608,Mr.,M,Potts,44,Connacht,Self-Employed,Agriculture,17.24,3,32362.5,31910.97,6382.19,0.197209424,No,No
4609,Ms.,E,Milne,,Dublin,Self-Employed,Transport,4.35,2,74900.73,68354.07,21137.17,0.282202457,Yes,No
4610,Ms.,E,King,28,Leinster (Other),Employed,Transport,3.53,6,34636.66,29504.11,5900.82,0.170363424,,No
4611,Mr.,R,Fraser,55,Dublin,Self-Employed,Agriculture,32.8,2,13333.38,12580.72,2516.14,0.18870984,No,Yes
4612,Mr.,M,Dennis,35,Munster,Employed,Finance,3.34,5,61492.44,49475.73,13397.05,0.217864993,No,Yes
4613,Mrs.,V,Reid,48,Connacht,Self-Employed,Agriculture,25.4,2,14697.79,14158.69,2831.74,0.192664339,No,No
4614,Mr.,J,Herbert,28,Dublin,Employed,Finance,2.8,0,54625.2,46769.89,12287.65,0.224944714,No,No
4615,Mr.,J,Banks,,Leinster (Other),Employed,Public Sector,8.55,2,58740.29,54120.5,15301.41,0.260492585,Yes,No
4616,Mr.,Z,Burrows,52,Connacht,Casual,Agriculture,,2,36635,34157.55,7116.6,0.194256858,No,No
4617,Mr.,S,Bruce,41,,Self-Employed,Finance,6,6,65814.61,61499.7,18326.88,0.278462183,,No
4618,Ms.,Z,Reid,43,Leinster (Other),Employed,Public Sector,17.14,2,59113.09,52866.24,14787.16,0.250150347,Yes,No
4619,Ms.,N,Woods,21,Leinster (Other),Employed,IT,1.27,3,63101.91,60228.3,17805.6,0.282172124,No,No
4620,Mr.,D,Abbott,47,Munster,Self-Employed,Agriculture,,2,31414.83,29791.46,5958.29,0.189664881,No,Yes
4621,Mrs.,R,Cross,26,Dublin,Employed,Finance,2.9,6,81110.62,76662.06,24543.44,0.302592188,No,No
4622,Mr.,W,Douglas,33,Munster,Self-Employed,Transport,8.41,2,28896.74,25422.93,5084.59,0.175957219,Yes,No
4623,Mr.,B,Bibi,29,Dublin,Employed,IT,3.26,6,40939.34,36054.7,7894.43,0.192832371,No,No
4624,Mrs.,N,Bray,34,Dublin,Employed,Public Sector,,2,33219.81,28922.2,5784.44,0.174126222,Yes,No
4625,Mr.,C,Alexander,33,Dublin,Employed,Agriculture,4.1,5,66707.58,60390.39,17872.06,0.26791648,No,No
4626,Ms.,C,White,49,Dublin,Employed,Finance,14.91,3,86381.21,82627.3,26989.19,0.312442833,No,Yes
4627,Mr.,N,Shaw,39,Dublin,Employed,Transport,3.75,6,21574.62,20918,4183.6,0.193913033,Yes,No
4628,Mr.,C,Anderson,32,,Employed,IT,7.89,5,51475.66,50334.76,13749.25,0.267101966,No,No
4629,Mr.,B,Allan,44,Munster,Employed,Public Sector,15.9,2,84782.92,73935.48,23425.55,0.276300344,Yes,No
4630,Ms.,S,Donaldson,46,Dublin,Employed,Agriculture,16.72,1,44831.21,41884.38,10284.6,0.229407147,,No
4631,Ms.,A,Pritchard,43,Munster,Employed,Public Sector,13.84,2,25216.31,24039.42,4807.88,0.190665486,Yes,No
4632,Mr.,A,McLean,55,Leinster (Other),Self-Employed,Retail,19.73,4,55201.89,54707.79,15542.19,0.281551773,No,No
4633,Mrs.,M,Newton,36,Munster,Employed,Public Sector,8.87,2,37528.7,35645.28,7726.56,0.20588403,No,No
4634,Ms.,S,Collier,23,Dublin,Employed,Finance,1.57,3,83911.68,76653.18,24539.8,0.292447964,No,No
4635,Mr.,M,Webster,56,Munster,Self-Employed,Agriculture,28.17,2,42781.85,39424.5,9276.05,0.216822087,,No
4636,Mrs.,N,Morris,43,Leinster (Other),Employed,Public Sector,13.31,2,33542.87,28687.41,5737.48,0.171049168,Yes,No
4637,Mr.,A,Law,,Munster,Casual,Finance,6.07,3,57950.54,54341.9,15392.18,0.265608914,No,No
4638,Mrs.,R,Sutherland,46,Connacht,Self-Employed,Agriculture,18.65,2,42350.98,40367.95,9662.86,0.228161426,No,No
4639,Mr.,C,Jones,27,Dublin,Employed,IT,3.4,3,49232.92,44503.59,11358.47,0.230708843,No,No
4640,Mr.,N,Riley,40,Munster,Employed,IT,4.09,6,36206.86,35042.19,7479.3,0.206571351,No,No
4641,Mr.,L,Fowler,47,Dublin,Employed,Public Sector,,1,46953.44,42159.01,10397.19,0.221436172,Yes,No
4642,Mr.,A,Williamson,39,Leinster (Other),Self-Employed,Public Sector,12.5,2,105464.17,98458.03,33479.79,0.317451794,No,Yes
4643,Mr.,E,Smith,20,Munster,Employed,Professional,0.91,6,92303.41,79360.02,25649.61,0.277883666,No,No
4644,Mr.,T,Byrne,40,Leinster (Other),Employed,Construction,2.58,7,27756.68,26663.06,5332.61,0.192119879,No,No
4645,Mrs.,K,Thornton,46,Connacht,Employed,Public Sector,15.68,3,70938.39,63121.02,18991.62,0.267719919,Yes,No
4646,Mr.,J,Webb,43,Dublin,Self-Employed,Transport,4.6,8,26050.31,25259.83,5051.97,0.193931281,No,Yes
4647,Ms.,J,Hurst,29,Dublin,Casual,IT,3.52,4,53749.6,41043.36,9939.78,0.184927516,No,Yes
4648,Ms.,K,Boyle,40,Leinster (Other),Casual,Public Sector,12.4,2,49826.09,47262.24,12489.52,0.250662253,Yes,No
4649,Mrs.,H,Campbell,26,Leinster (Other),Employed,Finance,,1,66740.04,58611.09,17142.55,0.256855555,No,No
4650,Mr.,A,White,40,Munster,Employed,Public Sector,12.89,2,24735.55,22418.21,4483.64,0.181263,Yes,No
4651,Ms.,T,Forbes,37,Munster,Employed,Public Sector,9.41,2,24541.82,22513.89,4502.78,0.18347376,Yes,No
4652,Mrs.,A,Hunter,43,,Employed,Finance,12.02,2,39328.54,34685.15,7332.91,0.186452637,Yes,No
4653,Mr.,Y,Campbell,40,Dublin,Self-Employed,Construction,4.48,5,50423.71,49097.22,13241.86,0.262611775,No,No
4654,Ms.,T,Perry,31,Munster,Employed,IT,5.29,5,42861.89,36976.27,8272.27,0.192998256,No,No
4655,Mrs.,L,Hill,49,Dublin,Employed,Transport,4.56,7,42279.93,41782.61,10242.87,0.242263173,Yes,No
4656,Ms.,A,Watt,31,Dublin,Employed,IT,4.81,5,60909.16,51790.17,14345.97,0.235530584,No,No
4657,Mrs.,L,Ritchie,30,Leinster (Other),Casual,IT,4.71,8,47848.96,43308.26,10868.39,0.227139524,No,No
4658,Mr.,D,Whittaker,22,Leinster (Other),Casual,IT,1.29,5,46392.23,40067.32,9539.6,0.205629262,No,No
4659,Mr.,H,Dixon,42,Munster,Casual,Construction,2.74,8,36560.36,33658.09,6911.82,0.189052296,No,Yes
4660,Ms.,H,McIntosh,38,Leinster (Other),Employed,Public Sector,9.78,2,29431.28,26316.12,5263.22,0.178830822,Yes,No
4661,Mr.,S,Hargreaves,23,Dublin,Self-Employed,Retail,1.69,6,37804.74,35833.62,7803.78,0.206423322,No,No
4662,Mrs.,F,Wallace,40,Leinster (Other),Employed,Public Sector,16.79,2,51319.89,45021.53,11570.83,0.225464825,Yes,No
4663,Ms.,D,Dickson,38,Leinster (Other),Employed,Construction,1.63,7,25899.61,23910.89,4782.18,0.184642935,No,Yes
4664,Mr.,K,Leach,41,Connacht,Self-Employed,Agriculture,16.94,3,16219.39,15291.73,3058.35,0.188561345,No,Yes
4665,Mr.,C,Smith,31,Dublin,Self-Employed,Transport,0.67,6,44880.79,43855.92,11092.93,0.247164321,Yes,Yes
4666,Mrs.,Z,McKay,25,Dublin,Self-Employed,IT,2.08,5,54955.52,49664.07,13474.27,0.245185015,No,No
4667,Mr.,N,Godfrey,44,Munster,Self-Employed,Agriculture,20.17,1,41867.83,36575.07,8107.78,0.193651785,,Yes
4668,Ms.,K,Wood,40,Munster,Employed,Public Sector,9.37,2,35685.09,31105.8,6221.16,0.174334995,Yes,No
4669,Mr.,N,Dickson,,Munster,Self-Employed,Agriculture,12.28,2,15417.63,14416.07,2883.21,0.187007342,No,No
4670,Ms.,R,Pugh,46,Leinster (Other),Employed,Public Sector,17.34,2,33230.68,30116.02,6023.2,0.18125419,Yes,No
4671,Mrs.,S,Mackay,39,Dublin,Employed,Public Sector,8.5,2,46967.83,40505.5,9719.26,0.206934406,Yes,No
4672,Mr.,Z,Hughes,53,Connacht,Self-Employed,Professional,19,6,55292.92,47774.99,12699.75,0.229681305,,Yes
4673,Mrs.,D,Glover,33,Munster,Employed,Public Sector,7.45,2,50382.37,43354.23,10887.23,0.216092058,Yes,No
4674,Mrs.,C,Wilkins,33,Munster,Employed,IT,5.21,3,50896.97,47499.75,12586.9,0.247301558,No,No
4675,Mr.,G,Boyle,31,Dublin,Employed,Agriculture,4.96,3,33174.93,28371.39,5674.28,0.171041205,No,Yes
4676,Mrs.,I,Gordon,41,Munster,Self-Employed,Agriculture,15.54,2,26871.96,25761.3,5152.26,0.191733688,No,Yes
4677,Ms.,J,Walker,41,Leinster (Other),Employed,Public Sector,15.44,1,34743.28,33329.71,6777.18,0.195064484,Yes,No
4678,Mr.,J,Bevan,46,Connacht,Self-Employed,Agriculture,20.06,1,43038.29,39666.43,9375.24,0.217834863,No,Yes
4679,Ms.,D,Gill,35,Munster,Self-Employed,Transport,1.03,10,27118.83,26234.07,5246.81,0.193474792,No,Yes
4680,Mrs.,R,Williamson,,Dublin,Employed,Construction,9.25,2,106059.41,93547.34,31466.41,0.29668664,Yes,No
4681,Ms.,R,Stewart,49,Leinster (Other),Employed,Public Sector,13.33,2,30610.86,29332.21,5866.44,0.19164571,,No
4682,Mr.,R,McGregor,49,Munster,Self-Employed,Finance,22.91,4,60856.97,60775.98,18030.15,0.296270912,No,No
4683,Mr.,S,Byrne,30,Dublin,Employed,Finance,3.35,6,38929.31,33801.67,6970.68,0.179059942,No,No
4684,Mrs.,L,Ross,36,Dublin,Casual,Professional,,2,31073.07,29561.49,5912.3,0.190270868,Yes,No
4685,Mrs.,D,Lyons,25,Dublin,Employed,Finance,2.48,5,42197.15,36262.14,7979.48,0.189099975,No,Yes
4686,Mrs.,C,Boyle,44,Connacht,Self-Employed,Transport,18.86,2,33049.24,30562.69,6112.54,0.184952513,No,No
4687,Mr.,M,McDonald,40,Leinster (Other),Employed,Public Sector,14.64,2,28064.79,25560.65,5112.13,0.182154579,Yes,No
4688,Ms.,I,Hughes,44,Dublin,Self-Employed,Construction,2.36,8,24603.44,24321,4864.2,0.197704061,No,No
4689,Ms.,L,Lane,41,Munster,Self-Employed,Transport,3.55,11,26630.1,25897.06,5179.41,0.194494576,No,No
4690,Ms.,J,Chambers,32,Munster,Employed,IT,8.37,4,76691.76,67662.15,20853.48,0.271912915,No,Yes
4691,Mrs.,Y,Hardy,38,Munster,Self-Employed,Construction,2.55,6,49997.62,48132.98,12846.52,0.25694263,No,No
4692,Ms.,A,Holt,38,Dublin,Employed,Public Sector,11.15,2,37366.59,33176.82,6714.5,0.179692608,Yes,No
4693,Mr.,J,Joyce,39,Connacht,Employed,Public Sector,8.5,2,18801.36,16968.91,3393.78,0.180507155,Yes,No
4694,Ms.,M,Finch,48,Munster,Employed,Public Sector,14.45,2,36537.84,31810.76,6362.15,0.174124962,,No
4695,Mrs.,S,Alexander,25,Dublin,Employed,Finance,,5,37260.73,32872.27,6589.63,0.176851876,No,No
4696,Mr.,C,Murray,44,Dublin,Casual,Agriculture,1.56,8,47238.83,45273.73,11674.23,0.247132073,No,No
4697,Mr.,S,Stevens,42,Connacht,Self-Employed,Agriculture,18.97,2,52848.78,49374.15,13355.4,0.252709713,,Yes
4698,Mr.,H,Millar,39,Munster,Self-Employed,Construction,,8,25882.84,25803.92,5160.78,0.199390021,No,No
4699,Mrs.,M,Kennedy,45,Munster,Employed,Public Sector,11.8,3,28291.74,25473.66,5094.73,0.180078355,No,No
4700,Mrs.,W,Hussain,36,Leinster (Other),Self-Employed,Construction,3.51,10,19131.32,18114.59,3622.92,0.189371146,No,No
4701,Mrs.,E,Sutherland,39,Leinster (Other),Self-Employed,Construction,1.96,8,21402.54,20342,4068.4,0.190089587,No,No
4702,Ms.,B,Munro,41,Munster,Employed,IT,13.41,2,24330.91,22707.85,4541.57,0.186658452,Yes,No
4703,Mr.,M,Sutherland,39,Munster,Employed,Public Sector,10.12,2,52120.48,47815.82,12716.49,0.243982596,Yes,No
4704,Ms.,A,Dickson,35,Connacht,Employed,Public Sector,6.96,2,48530.02,42830.89,10672.66,0.219918722,Yes,No
4705,Ms.,L,Mackay,34,Leinster (Other),Self-Employed,IT,8.26,6,48706.08,39521.54,9315.83,0.191266265,No,Yes
4706,Mrs.,C,Johnstone,47,Munster,Employed,Construction,19.33,2,42194.86,36311.79,7999.83,0.189592524,Yes,No
4707,Ms.,M,Wallace,38,Dublin,Self-Employed,Professional,2.93,10,45276.09,42675.16,10608.82,0.234313961,No,No
4708,Mr.,S,Owen,33,,Self-Employed,Construction,1.54,10,50677.53,47908.87,12754.64,0.251682353,,No
4709,Mrs.,D,McIntyre,39,Munster,Employed,Agriculture,5.57,3,30125.38,25919.11,5183.82,0.172074842,No,No
4710,Mrs.,E,Thomas,54,Dublin,Employed,Public Sector,19.85,2,47917.48,41724.74,10219.14,0.213265389,,No
4711,Mr.,C,Reid,45,Munster,Self-Employed,Agriculture,23.04,2,24003.82,22489.67,4497.93,0.187383925,No,No
4712,Ms.,J,Gardiner,37,Dublin,Employed,Public Sector,11.82,3,64056.28,54751.51,15560.12,0.242913263,Yes,No
4713,Ms.,J,Douglas,35,Connacht,Employed,Public Sector,7.74,2,37954.2,32508.41,6501.68,0.171303308,Yes,No
4714,Mr.,A,Price,35,Munster,Employed,Public Sector,10,2,71731.94,64054.38,19374.3,0.270093072,,No
4715,Mrs.,B,Findlay,46,Connacht,Employed,Public Sector,17.46,1,69994.93,65192.56,19840.95,0.283462674,,No
4716,Mr.,B,Horton,40,Dublin,Self-Employed,Public Sector,17.14,1,41064.63,39779.1,9421.43,0.229429317,Yes,No
4717,Mr.,A,Wong,34,Dublin,Employed,IT,5.16,7,64426.2,59304.97,17427.04,0.270496165,No,No
4718,Mrs.,A,McGregor,44,Munster,Self-Employed,Agriculture,17.72,2,27189.07,25338.76,5067.75,0.186389237,No,Yes
4719,Mr.,J,McCarthy,49,Munster,Self-Employed,Agriculture,,2,15851.75,14433.93,2886.79,0.182111754,No,Yes
4720,Mr.,L,Bruce,28,Leinster (Other),Casual,Finance,,6,51919.54,46835.94,12314.74,0.237188927,,Yes
4721,Mr.,K,Douglas,34,Leinster (Other),Employed,Public Sector,6.83,2,33705.66,28974.19,5794.84,0.171924834,Yes,No
4722,Mr.,F,Bell,44,Dublin,Employed,Retail,13.88,2,25851.24,23964.23,4792.85,0.185401165,Yes,No
4723,Mrs.,P,Christie,42,Dublin,Employed,Public Sector,10.71,3,52684.29,47273.36,12494.08,0.237150012,No,No
4724,Mrs.,J,Hale,45,Munster,Employed,Public Sector,13.68,2,19964.78,19210.8,3842.16,0.192446899,Yes,No
4725,Mr.,F,Vaughan,32,Leinster (Other),Self-Employed,Public Sector,6.25,2,37241.12,35027.05,7473.09,0.200667703,Yes,No
4726,Ms.,M,Rose,41,Leinster (Other),Self-Employed,Transport,2.6,7,57101.16,53798.6,15169.43,0.265658876,No,No
4727,Mr.,M,Blake,40,Leinster (Other),Employed,Public Sector,10.4,2,23444.22,20560.53,4112.11,0.175399736,Yes,No
4728,Mr.,D,Pollard,27,Leinster (Other),Self-Employed,IT,,5,106073.15,98272.94,33403.91,0.314913906,No,No
4729,Mr.,K,Price,38,Connacht,Self-Employed,Transport,13.3,2,24369.55,24349.29,4869.86,0.199833809,,No
4730,Mr.,C,Boyle,41,Munster,Employed,Professional,10.85,2,48160.96,41280.54,10037.02,0.208405729,,No
4731,Mr.,A,Davidson,39,Dublin,Employed,Public Sector,11.55,2,32429.49,31334.01,6266.8,0.193243865,Yes,No
4732,Mr.,L,Stephenson,47,Munster,Employed,Agriculture,24.05,2,27157.91,23301.47,4660.29,0.171599729,No,Yes
4733,Mr.,J,Coleman,37,Munster,Self-Employed,Transport,2.03,8,33539.53,32247.85,6449.57,0.192297566,No,No
4734,Mr.,M,Nolan,33,Connacht,Self-Employed,Transport,0.71,9,32332.62,31206.75,6241.35,0.193035702,No,No
4735,Ms.,A,Williamson,33,Connacht,Employed,Public Sector,7.33,2,83988.96,78316.06,25221.58,0.300296372,Yes,No
4736,Ms.,C,Findlay,45,Munster,Self-Employed,Construction,3.2,4,34621.03,31749.92,6349.98,0.183413954,No,Yes
4737,Mr.,M,McMillan,41,Connacht,Employed,Public Sector,11.21,2,42504.14,37095.05,8320.97,0.195768459,Yes,No
4738,Mr.,A,Stevenson,33,Munster,Employed,Public Sector,7.51,3,66152.17,63053.04,18963.75,0.286668601,Yes,No
4739,Ms.,K,Stevenson,40,Munster,Self-Employed,Public Sector,13.45,2,40829.25,35702.55,7750.05,0.189816124,Yes,No
4740,Mrs.,A,McKay,41,Munster,Employed,Public Sector,14.29,2,41677.28,39307.78,9228.19,0.22142016,Yes,No
4741,Ms.,Y,Reilly,27,Leinster (Other),Employed,Finance,2.5,4,62551.68,57655.36,16750.7,0.26778977,No,No
4742,Mr.,H,Blackburn,39,Dublin,Self-Employed,Public Sector,10.46,2,26166.72,22722.89,4544.58,0.173677863,Yes,No
4743,Ms.,B,Paterson,42,Dublin,Employed,Public Sector,,2,26489.85,25086.97,5017.39,0.189408019,Yes,No
4744,Mr.,D,Banks,44,Munster,Self-Employed,Agriculture,19.31,2,29717.06,25586.08,5117.22,0.172198057,No,Yes
4745,Mr.,Y,Brennan,49,Connacht,Employed,Public Sector,18.77,2,41459.96,39370.03,9253.71,0.223196308,No,No
4746,Mr.,A,Norris,45,Munster,Self-Employed,Retail,10.5,3,63129.89,58505.33,17099.19,0.270857275,Yes,No
4747,Mrs.,L,Murphy,40,Dublin,Employed,Public Sector,8.83,3,49205.76,44682.71,11431.91,0.232328695,Yes,No
4748,Mr.,R,Macleod,48,,Self-Employed,Public Sector,11.2,4,45891.53,44120.66,11201.47,0.244085782,,No
4749,Mr.,S,Robertson,48,Connacht,Employed,Public Sector,13.82,3,19973.5,19066.82,3813.36,0.19092097,Yes,No
4750,Mr.,M,Ross,28,Munster,Employed,IT,3.9,4,32808.2,29703.25,5940.65,0.18107211,No,No
4751,Ms.,H,Watson,37,Connacht,Self-Employed,Agriculture,,7,37146.69,34812.88,7385.28,0.198813945,Yes,No
4752,Mr.,J,Gardiner,37,Dublin,Employed,Finance,7.54,7,90386.79,77237.07,24779.2,0.274146255,No,No
4753,Mr.,C,Henderson,43,Dublin,Employed,Construction,14.02,3,30434.28,28097.98,5619.6,0.184647049,Yes,No
4754,Ms.,B,Blake,36,Leinster (Other),Casual,IT,3.64,3,28889.78,28173.66,5634.73,0.19504233,No,No
4755,Ms.,A,Young,37,Connacht,Self-Employed,Retail,9.69,2,20983.34,20026.44,4005.29,0.190879526,,No
4756,Mr.,A,Ross,,Dublin,Employed,IT,0.55,7,39564.94,37398.56,8445.41,0.213456914,No,No
4757,Mrs.,J,Shepherd,43,Connacht,Employed,Public Sector,11.63,2,44236.14,38269.17,8802.36,0.198985716,Yes,No
4758,Mr.,E,Allen,45,Munster,Employed,Finance,14.16,2,56979.43,51747.28,14328.38,0.251465836,Yes,No
